 &plot nbnd=  20, nks=    91 /
  -17.243  -16.862  -16.693  -16.664   -7.602   -7.587   -7.406   -6.924   -6.783   -6.734
   -6.653   -6.489   -2.540   -2.506   -2.161   -1.882    3.169    5.365    6.278    6.361
            0.000000  0.250000  0.000000
  -17.259  -16.843  -16.695  -16.665   -7.607   -7.590   -7.433   -6.905   -6.767   -6.742
   -6.643   -6.487   -2.526   -2.487   -2.177   -1.868    3.057    5.434    6.226    6.276
            0.000000  0.225000  0.000000
  -17.273  -16.824  -16.697  -16.666   -7.612   -7.592   -7.458   -6.887   -6.751   -6.750
   -6.632   -6.487   -2.511   -2.467   -2.193   -1.856    2.952    5.493    6.176    6.195
            0.000000  0.200000  0.000000
  -17.286  -16.807  -16.699  -16.668   -7.616   -7.595   -7.481   -6.870   -6.760   -6.731
   -6.621   -6.489   -2.495   -2.448   -2.210   -1.844    2.856    5.543    6.118    6.129
            0.000000  0.175000  0.000000
  -17.298  -16.790  -16.700  -16.670   -7.619   -7.597   -7.503   -6.855   -6.769   -6.712
   -6.610   -6.493   -2.478   -2.429   -2.227   -1.834    2.769    5.585    6.049    6.083
            0.000000  0.150000  0.000000
  -17.308  -16.775  -16.702  -16.673   -7.621   -7.599   -7.523   -6.841   -6.777   -6.691
   -6.601   -6.500   -2.461   -2.411   -2.245   -1.824    2.691    5.622    5.986    6.039
            0.000000  0.125000  0.000000
  -17.317  -16.761  -16.703  -16.676   -7.622   -7.601   -7.542   -6.829   -6.784   -6.671
   -6.593   -6.508   -2.444   -2.395   -2.262   -1.816    2.624    5.654    5.933    5.996
            0.000000  0.100000  0.000000
  -17.324  -16.748  -16.704  -16.681   -7.622   -7.602   -7.558   -6.819   -6.790   -6.651
   -6.586   -6.518   -2.426   -2.380   -2.280   -1.810    2.568    5.684    5.888    5.954
            0.000000  0.075000  0.000000
  -17.330  -16.736  -16.705  -16.686   -7.620   -7.603   -7.573   -6.811   -6.795   -6.631
   -6.581   -6.529   -2.408   -2.369   -2.298   -1.805    2.524    5.714    5.852    5.914
            0.000000  0.050000  0.000000
  -17.334  -16.725  -16.706  -16.692   -7.617   -7.604   -7.585   -6.806   -6.798   -6.611
   -6.577   -6.543   -2.390   -2.360   -2.316   -1.801    2.492    5.743    5.826    5.876
            0.000000  0.025000  0.000000
  -17.336  -16.715  -16.706  -16.698   -7.612   -7.605   -7.596   -6.802   -6.800   -6.592
   -6.575   -6.558   -2.371   -2.355   -2.334   -1.799    2.473    5.774    5.811    5.840
            0.000000  0.000000  0.000000
  -17.337  -16.706  -16.706  -16.706   -7.605   -7.605   -7.605   -6.801   -6.801   -6.575
   -6.575   -6.575   -2.353   -2.353   -2.353   -1.798    2.467    5.806    5.806    5.806
           -0.016667  0.000000 -0.016667
  -17.336  -16.714  -16.706  -16.699   -7.611   -7.605   -7.597   -6.802   -6.801   -6.591
   -6.576   -6.559   -2.370   -2.355   -2.335   -1.799    2.473    5.776    5.809    5.839
           -0.033333  0.000000 -0.033333
  -17.334  -16.723  -16.707  -16.692   -7.616   -7.605   -7.587   -6.803   -6.800   -6.607
   -6.580   -6.543   -2.387   -2.360   -2.318   -1.801    2.490    5.750    5.818    5.875
           -0.050000  0.000000 -0.050000
  -17.330  -16.732  -16.707  -16.686   -7.619   -7.604   -7.575   -6.807   -6.799   -6.623
   -6.587   -6.529   -2.404   -2.369   -2.300   -1.804    2.518    5.726    5.833    5.914
           -0.066667  0.000000 -0.066667
  -17.325  -16.742  -16.708  -16.681   -7.620   -7.604   -7.562   -6.811   -6.798   -6.638
   -6.597   -6.515   -2.420   -2.381   -2.283   -1.808    2.557    5.706    5.853    5.958
           -0.083333  0.000000 -0.083333
  -17.319  -16.752  -16.709  -16.676   -7.620   -7.604   -7.548   -6.818   -6.797   -6.651
   -6.609   -6.502   -2.435   -2.395   -2.265   -1.814    2.606    5.689    5.876    6.004
           -0.100000  0.000000 -0.100000
  -17.311  -16.763  -16.711  -16.672   -7.618   -7.603   -7.533   -6.826   -6.795   -6.663
   -6.624   -6.491   -2.451   -2.411   -2.248   -1.821    2.666    5.674    5.903    6.055
           -0.116667  0.000000 -0.116667
  -17.302  -16.774  -16.713  -16.669   -7.615   -7.603   -7.516   -6.835   -6.795   -6.673
   -6.640   -6.480   -2.465   -2.429   -2.232   -1.829    2.734    5.661    5.930    6.109
           -0.133333  0.000000 -0.133333
  -17.292  -16.786  -16.715  -16.667   -7.611   -7.602   -7.500   -6.846   -6.795   -6.681
   -6.656   -6.471   -2.479   -2.447   -2.215   -1.838    2.812    5.651    5.958    6.168
           -0.150000  0.000000 -0.150000
  -17.280  -16.798  -16.717  -16.665   -7.607   -7.601   -7.482   -6.857   -6.797   -6.691
   -6.668   -6.463   -2.492   -2.466   -2.199   -1.848    2.897    5.643    5.983    6.231
           -0.166667  0.000000 -0.166667
  -17.268  -16.809  -16.719  -16.665   -7.605   -7.597   -7.465   -6.869   -6.802   -6.705
   -6.674   -6.457   -2.505   -2.484   -2.184   -1.859    2.989    5.635    6.005    6.297
           -0.183333  0.000000 -0.183333
  -17.254  -16.821  -16.722  -16.665   -7.604   -7.593   -7.448   -6.880   -6.812   -6.719
   -6.673   -6.452   -2.517   -2.501   -2.169   -1.870    3.088    5.630    6.021    6.368
           -0.200000  0.000000 -0.200000
  -17.239  -16.833  -16.725  -16.666   -7.603   -7.587   -7.432   -6.891   -6.828   -6.730
   -6.670   -6.448   -2.530   -2.516   -2.155   -1.882    3.192    5.624    6.032    6.442
           -0.216667  0.000000 -0.216667
  -17.223  -16.845  -16.728  -16.667   -7.603   -7.582   -7.416   -6.901   -6.848   -6.738
   -6.664   -6.445   -2.543   -2.527   -2.141   -1.894    3.302    5.619    6.035    6.519
           -0.233333  0.000000 -0.233333
  -17.207  -16.857  -16.731  -16.670   -7.603   -7.578   -7.401   -6.912   -6.870   -6.742
   -6.656   -6.443   -2.556   -2.537   -2.128   -1.905    3.416    5.615    6.031    6.598
           -0.250000  0.000000 -0.250000
  -17.190  -16.868  -16.734  -16.673   -7.602   -7.574   -7.387   -6.930   -6.885   -6.745
   -6.646   -6.443   -2.568   -2.545   -2.115   -1.917    3.535    5.609    6.019    6.678
           -0.266667  0.000000 -0.266667
  -17.172  -16.879  -16.738  -16.677   -7.602   -7.571   -7.374   -6.957   -6.891   -6.746
   -6.636   -6.444   -2.578   -2.553   -2.104   -1.929    3.657    5.604    5.999    6.757
           -0.283333  0.000000 -0.283333
  -17.154  -16.890  -16.741  -16.682   -7.602   -7.569   -7.363   -6.988   -6.889   -6.747
   -6.625   -6.446   -2.586   -2.559   -2.092   -1.940    3.782    5.597    5.972    6.829
           -0.300000  0.000000 -0.300000
  -17.135  -16.900  -16.744  -16.687   -7.602   -7.568   -7.352   -7.022   -6.884   -6.747
   -6.613   -6.449   -2.592   -2.564   -2.082   -1.950    3.909    5.589    5.938    6.875
           -0.316667  0.000000 -0.316667
  -17.116  -16.910  -16.748  -16.693   -7.601   -7.568   -7.344   -7.056   -6.875   -6.747
   -6.602   -6.453   -2.596   -2.569   -2.072   -1.960    4.039    5.581    5.900    6.847
           -0.333333  0.000000 -0.333333
  -17.097  -16.919  -16.751  -16.700   -7.600   -7.568   -7.336   -7.090   -6.864   -6.746
   -6.590   -6.459   -2.599   -2.573   -2.063   -1.970    4.171    5.572    5.858    6.767
           -0.350000  0.000000 -0.350000
  -17.079  -16.928  -16.754  -16.708   -7.599   -7.570   -7.329   -7.123   -6.850   -6.746
   -6.579   -6.465   -2.600   -2.576   -2.055   -1.978    4.304    5.562    5.814    6.666
           -0.366667  0.000000 -0.366667
  -17.060  -16.936  -16.757  -16.716   -7.598   -7.571   -7.323   -7.156   -6.835   -6.745
   -6.569   -6.472   -2.600   -2.579   -2.047   -1.986    4.438    5.552    5.769    6.555
           -0.383333  0.000000 -0.383333
  -17.042  -16.942  -16.759  -16.725   -7.596   -7.573   -7.319   -7.186   -6.819   -6.744
   -6.559   -6.480   -2.599   -2.582   -2.040   -1.993    4.573    5.543    5.726    6.438
           -0.400000  0.000000 -0.400000
  -17.025  -16.949  -16.762  -16.733   -7.593   -7.574   -7.315   -7.214   -6.803   -6.743
   -6.550   -6.488   -2.598   -2.584   -2.034   -1.999    4.709    5.534    5.684    6.315
           -0.416667  0.000000 -0.416667
  -17.009  -16.954  -16.764  -16.742   -7.590   -7.576   -7.311   -7.240   -6.787   -6.743
   -6.543   -6.497   -2.596   -2.586   -2.029   -2.004    4.846    5.526    5.646    6.189
           -0.433333  0.000000 -0.433333
  -16.995  -16.958  -16.765  -16.750   -7.587   -7.577   -7.309   -7.262   -6.772   -6.742
   -6.536   -6.505   -2.594   -2.587   -2.024   -2.009    4.983    5.520    5.612    6.061
           -0.450000  0.000000 -0.450000
  -16.983  -16.962  -16.767  -16.757   -7.585   -7.578   -7.307   -7.280   -6.760   -6.742
   -6.531   -6.513   -2.592   -2.588   -2.021   -2.012    5.119    5.517    5.583    5.930
           -0.466667  0.000000 -0.466667
  -16.974  -16.964  -16.768  -16.763   -7.582   -7.579   -7.305   -7.293   -6.750   -6.741
   -6.527   -6.519   -2.590   -2.589   -2.018   -2.014    5.256    5.517    5.559    5.797
           -0.483333  0.000000 -0.483333
  -16.968  -16.966  -16.768  -16.767   -7.581   -7.580   -7.305   -7.302   -6.743   -6.741
   -6.525   -6.523   -2.590   -2.589   -2.017   -2.016    5.392    5.520    5.541    5.663
           -0.500000  0.000000 -0.500000
  -16.966  -16.966  -16.768  -16.768   -7.580   -7.580   -7.304   -7.304   -6.741   -6.741
   -6.524   -6.524   -2.589   -2.589   -2.016   -2.016    5.528    5.528    5.528    5.528
           -0.487500  0.025000 -0.487500
  -16.967  -16.965  -16.769  -16.768   -7.581   -7.581   -7.307   -7.306   -6.740   -6.738
   -6.524   -6.522   -2.588   -2.588   -2.017   -2.016    5.425    5.520    5.536    5.628
           -0.475000  0.050000 -0.475000
  -16.969  -16.964  -16.769  -16.767   -7.585   -7.584   -7.316   -7.309   -6.736   -6.731
   -6.522   -6.517   -2.585   -2.584   -2.019   -2.017    5.321    5.513    5.543    5.722
           -0.462500  0.075000 -0.462500
  -16.973  -16.961  -16.770  -16.764   -7.592   -7.588   -7.329   -7.314   -6.730   -6.720
   -6.518   -6.507   -2.580   -2.578   -2.022   -2.017    5.217    5.506    5.550    5.808
           -0.450000  0.100000 -0.450000
  -16.978  -16.957  -16.771  -16.762   -7.601   -7.594   -7.346   -7.320   -6.724   -6.705
   -6.514   -6.495   -2.574   -2.570   -2.026   -2.018    5.115    5.500    5.557    5.885
           -0.437500  0.125000 -0.437500
  -16.983  -16.951  -16.773  -16.759   -7.611   -7.601   -7.366   -7.326   -6.717   -6.688
   -6.510   -6.480   -2.567   -2.559   -2.032   -2.020    5.017    5.496    5.565    5.950
           -0.425000  0.150000 -0.425000
  -16.989  -16.945  -16.775  -16.757   -7.621   -7.609   -7.387   -7.332   -6.710   -6.670
   -6.506   -6.464   -2.558   -2.548   -2.038   -2.021    4.926    5.494    5.575    6.001
           -0.412500  0.175000 -0.412500
  -16.995  -16.938  -16.777  -16.754   -7.631   -7.617   -7.409   -7.338   -6.703   -6.651
   -6.503   -6.447   -2.550   -2.535   -2.044   -2.023    4.841    5.496    5.589    6.034
           -0.400000  0.200000 -0.400000
  -17.001  -16.931  -16.780  -16.752   -7.641   -7.625   -7.430   -7.343   -6.697   -6.631
   -6.501   -6.431   -2.541   -2.523   -2.050   -2.025    4.767    5.500    5.608    6.050
           -0.387500  0.225000 -0.387500
  -17.006  -16.923  -16.784  -16.751   -7.649   -7.632   -7.450   -7.347   -6.693   -6.612
   -6.501   -6.416   -2.534   -2.510   -2.056   -2.027    4.702    5.509    5.632    6.044
           -0.375000  0.250000 -0.375000
  -17.010  -16.915  -16.787  -16.750   -7.654   -7.639   -7.467   -7.351   -6.689   -6.594
   -6.504   -6.403   -2.527   -2.500   -2.061   -2.029    4.650    5.522    5.662    6.018
           -0.362500  0.241667 -0.362500
  -17.024  -16.913  -16.784  -16.742   -7.650   -7.632   -7.457   -7.318   -6.712   -6.606
   -6.516   -6.403   -2.539   -2.507   -2.061   -2.021    4.561    5.544    5.715    6.098
           -0.350000  0.233333 -0.350000
  -17.039  -16.910  -16.781  -16.734   -7.647   -7.625   -7.447   -7.284   -6.736   -6.619
   -6.529   -6.402   -2.549   -2.514   -2.061   -2.012    4.471    5.564    5.769    6.178
           -0.337500  0.225000 -0.337500
  -17.054  -16.906  -16.777  -16.727   -7.643   -7.618   -7.438   -7.249   -6.758   -6.633
   -6.541   -6.402   -2.558   -2.520   -2.063   -2.003    4.378    5.583    5.822    6.259
           -0.325000  0.216667 -0.325000
  -17.069  -16.902  -16.774  -16.720   -7.639   -7.611   -7.430   -7.213   -6.780   -6.647
   -6.553   -6.403   -2.566   -2.525   -2.066   -1.994    4.283    5.599    5.873    6.339
           -0.312500  0.208333 -0.312500
  -17.085  -16.897  -16.770  -16.713   -7.635   -7.604   -7.424   -7.176   -6.801   -6.661
   -6.564   -6.403   -2.572   -2.530   -2.069   -1.985    4.187    5.613    5.922    6.415
           -0.300000  0.200000 -0.300000
  -17.101  -16.892  -16.766  -16.706   -7.632   -7.598   -7.418   -7.140   -6.819   -6.675
   -6.575   -6.404   -2.576   -2.533   -2.074   -1.976    4.090    5.626    5.966    6.487
           -0.287500  0.191667 -0.287500
  -17.116  -16.886  -16.763  -16.700   -7.628   -7.592   -7.414   -7.103   -6.836   -6.689
   -6.585   -6.406   -2.579   -2.535   -2.079   -1.966    3.993    5.636    6.005    6.548
           -0.275000  0.183333 -0.275000
  -17.132  -16.880  -16.759  -16.694   -7.625   -7.587   -7.411   -7.066   -6.851   -6.702
   -6.595   -6.408   -2.580   -2.536   -2.085   -1.957    3.895    5.643    6.038    6.592
           -0.262500  0.175000 -0.262500
  -17.147  -16.874  -16.755  -16.689   -7.622   -7.583   -7.410   -7.030   -6.863   -6.715
   -6.605   -6.410   -2.578   -2.537   -2.092   -1.947    3.797    5.649    6.064    6.614
           -0.250000  0.166667 -0.250000
  -17.162  -16.867  -16.751  -16.684   -7.619   -7.580   -7.411   -6.994   -6.873   -6.727
   -6.614   -6.412   -2.575   -2.536   -2.100   -1.937    3.699    5.653    6.083    6.610
           -0.237500  0.158333 -0.237500
  -17.177  -16.860  -16.748  -16.680   -7.617   -7.579   -7.413   -6.959   -6.880   -6.738
   -6.622   -6.415   -2.570   -2.534   -2.108   -1.927    3.603    5.656    6.095    6.588
           -0.225000  0.150000 -0.225000
  -17.192  -16.852  -16.744  -16.676   -7.615   -7.579   -7.417   -6.925   -6.884   -6.748
   -6.630   -6.419   -2.563   -2.531   -2.117   -1.917    3.507    5.658    6.099    6.554
           -0.212500  0.141667 -0.212500
  -17.206  -16.845  -16.741  -16.673   -7.613   -7.580   -7.423   -6.896   -6.880   -6.756
   -6.637   -6.423   -2.555   -2.528   -2.127   -1.907    3.413    5.658    6.097    6.513
           -0.200000  0.133333 -0.200000
  -17.220  -16.836  -16.737  -16.670   -7.611   -7.582   -7.430   -6.888   -6.857   -6.763
   -6.644   -6.427   -2.544   -2.523   -2.137   -1.897    3.321    5.658    6.088    6.467
           -0.187500  0.125000 -0.187500
  -17.233  -16.828  -16.734  -16.668   -7.610   -7.585   -7.439   -6.883   -6.829   -6.767
   -6.650   -6.432   -2.533   -2.517   -2.148   -1.887    3.231    5.658    6.075    6.420
           -0.175000  0.116667 -0.175000
  -17.245  -16.820  -16.731  -16.667   -7.609   -7.588   -7.449   -6.878   -6.806   -6.766
   -6.654   -6.437   -2.520   -2.510   -2.159   -1.877    3.144    5.658    6.057    6.371
           -0.162500  0.108333 -0.162500
  -17.257  -16.811  -16.727  -16.666   -7.608   -7.593   -7.460   -6.871   -6.796   -6.753
   -6.658   -6.443   -2.508   -2.500   -2.171   -1.868    3.061    5.658    6.036    6.322
           -0.150000  0.100000 -0.150000
  -17.268  -16.803  -16.724  -16.665   -7.607   -7.597   -7.472   -6.862   -6.794   -6.732
   -6.661   -6.449   -2.498   -2.487   -2.184   -1.858    2.981    5.660    6.012    6.274
           -0.137500  0.091667 -0.137500
  -17.279  -16.794  -16.722  -16.666   -7.607   -7.601   -7.485   -6.853   -6.796   -6.710
   -6.662   -6.456   -2.489   -2.472   -2.196   -1.849    2.905    5.662    5.988    6.226
           -0.125000  0.083333 -0.125000
  -17.289  -16.785  -16.719  -16.666   -7.609   -7.604   -7.497   -6.844   -6.797   -6.689
   -6.661   -6.463   -2.479   -2.456   -2.210   -1.841    2.834    5.665    5.962    6.179
           -0.112500  0.075000 -0.112500
  -17.298  -16.776  -16.717  -16.668   -7.612   -7.604   -7.511   -6.835   -6.798   -6.672
   -6.656   -6.472   -2.469   -2.440   -2.223   -1.833    2.768    5.670    5.937    6.133
           -0.100000  0.066667 -0.100000
  -17.306  -16.768  -16.715  -16.670   -7.615   -7.605   -7.524   -6.827   -6.799   -6.662
   -6.644   -6.481   -2.458   -2.424   -2.237   -1.826    2.708    5.676    5.913    6.088
           -0.087500  0.058333 -0.087500
  -17.313  -16.759  -16.713  -16.673   -7.617   -7.605   -7.536   -6.820   -6.800   -6.655
   -6.629   -6.490   -2.446   -2.410   -2.251   -1.820    2.653    5.684    5.890    6.046
           -0.075000  0.050000 -0.075000
  -17.319  -16.751  -16.711  -16.676   -7.619   -7.605   -7.549   -6.814   -6.801   -6.647
   -6.615   -6.501   -2.434   -2.396   -2.265   -1.814    2.605    5.695    5.869    6.005
           -0.062500  0.041667 -0.062500
  -17.325  -16.743  -16.709  -16.680   -7.620   -7.605   -7.560   -6.809   -6.801   -6.637
   -6.603   -6.512   -2.421   -2.383   -2.280   -1.809    2.563    5.707    5.850    5.966
           -0.050000  0.033333 -0.050000
  -17.329  -16.735  -16.708  -16.684   -7.619   -7.605   -7.571   -6.806   -6.801   -6.626
   -6.593   -6.523   -2.408   -2.373   -2.294   -1.805    2.529    5.722    5.835    5.929
           -0.037500  0.025000 -0.037500
  -17.332  -16.727  -16.707  -16.689   -7.617   -7.605   -7.581   -6.804   -6.801   -6.614
   -6.585   -6.535   -2.395   -2.364   -2.309   -1.802    2.502    5.739    5.822    5.895
           -0.025000  0.016667 -0.025000
  -17.335  -16.720  -16.707  -16.694   -7.614   -7.605   -7.590   -6.802   -6.801   -6.601
   -6.579   -6.548   -2.381   -2.358   -2.324   -1.800    2.483    5.759    5.813    5.863
           -0.012500  0.008333 -0.012500
  -17.336  -16.713  -16.706  -16.700   -7.610   -7.605   -7.598   -6.801   -6.801   -6.588
   -6.576   -6.561   -2.367   -2.354   -2.338   -1.798    2.471    5.781    5.808    5.833
            0.000000  0.000000  0.000000
  -17.337  -16.706  -16.706  -16.706   -7.605   -7.605   -7.605   -6.801   -6.801   -6.575
   -6.575   -6.575   -2.353   -2.353   -2.353   -1.798    2.467    5.806    5.806    5.806
