 &plot nbnd=  20, nks=   286 /
  -17.023  -16.633  -16.519  -16.489   -7.528   -7.506   -7.343   -6.814   -6.734   -6.641
   -6.598   -6.453   -2.368   -2.360   -2.082   -1.883    2.971    5.024    5.574    5.748
            0.000000  0.100000  0.300000
  -16.992  -16.668  -16.516  -16.490   -7.518   -7.497   -7.292   -6.846   -6.742   -6.668
   -6.604   -6.464   -2.396   -2.389   -2.067   -1.907    3.195    4.960    5.732    5.927
            0.000000  0.100000  0.350000
  -16.957  -16.707  -16.513  -16.492   -7.508   -7.489   -7.235   -6.887   -6.753   -6.693
   -6.599   -6.480   -2.420   -2.413   -2.052   -1.932    3.439    4.842    5.901    6.103
            0.000000  0.100000  0.400000
  -16.918  -16.748  -16.509  -16.495   -7.499   -7.484   -7.176   -6.936   -6.760   -6.716
   -6.585   -6.499   -2.438   -2.432   -2.036   -1.957    3.697    4.672    6.069    6.249
            0.000000  0.100000  0.450000
  -16.877  -16.791  -16.505  -16.498   -7.490   -7.482   -7.114   -6.992   -6.760   -6.736
   -6.566   -6.521   -2.448   -2.444   -2.019   -1.979    3.960    4.459    6.217    6.327
            0.000000  0.100000 -0.500000
  -16.834  -16.834  -16.501  -16.501   -7.485   -7.485   -7.052   -7.052   -6.752   -6.752
   -6.544   -6.544   -2.450   -2.450   -2.000   -2.000    4.218    4.218    6.314    6.314
            0.000000  0.150000  0.150000
  -17.056  -16.589  -16.529  -16.489   -7.534   -7.522   -7.402   -6.780   -6.736   -6.611
   -6.576   -6.440   -2.332   -2.321   -2.100   -1.856    2.730    5.073    5.390    5.543
            0.000000  0.150000  0.200000
  -17.035  -16.608  -16.531  -16.490   -7.526   -7.518   -7.369   -6.791   -6.747   -6.641
   -6.584   -6.438   -2.353   -2.349   -2.086   -1.873    2.884    5.097    5.477    5.682
            0.000000  0.150000  0.250000
  -17.009  -16.635  -16.531  -16.491   -7.520   -7.509   -7.329   -6.807   -6.765   -6.668
   -6.588   -6.441   -2.381   -2.372   -2.072   -1.893    3.072    5.092    5.588    5.847
            0.000000  0.150000  0.300000
  -16.979  -16.667  -16.528  -16.493   -7.514   -7.500   -7.284   -6.836   -6.784   -6.691
   -6.585   -6.450   -2.407   -2.394   -2.059   -1.915    3.288    5.037    5.723    6.026
            0.000000  0.150000  0.350000
  -16.944  -16.703  -16.524  -16.497   -7.507   -7.492   -7.232   -6.881   -6.793   -6.713
   -6.575   -6.463   -2.428   -2.414   -2.046   -1.938    3.526    4.922    5.878    6.199
            0.000000  0.150000  0.400000
  -16.907  -16.743  -16.520  -16.501   -7.500   -7.488   -7.176   -6.936   -6.793   -6.734
   -6.560   -6.480   -2.442   -2.431   -2.032   -1.960    3.779    4.751    6.044    6.333
            0.000000  0.150000  0.450000
  -16.867  -16.784  -16.515  -16.505   -7.494   -7.487   -7.117   -6.995   -6.786   -6.755
   -6.541   -6.499   -2.449   -2.443   -2.017   -1.981    4.038    4.536    6.204    6.383
            0.000000  0.150000 -0.500000
  -16.825  -16.825  -16.510  -16.510   -7.489   -7.489   -7.056   -7.056   -6.772   -6.772
   -6.520   -6.520   -2.450   -2.450   -2.000   -2.000    4.294    4.294    6.331    6.331
            0.000000  0.200000  0.200000
  -17.015  -16.620  -16.539  -16.491   -7.520   -7.512   -7.346   -6.809   -6.751   -6.670
   -6.584   -6.435   -2.380   -2.361   -2.075   -1.888    3.029    5.138    5.552    5.804
            0.000000  0.200000  0.250000
  -16.990  -16.640  -16.542  -16.494   -7.512   -7.508   -7.314   -6.816   -6.789   -6.688
   -6.581   -6.435   -2.402   -2.380   -2.063   -1.906    3.208    5.166    5.619    5.966
            0.000000  0.200000  0.300000
  -16.961  -16.667  -16.541  -16.498   -7.508   -7.500   -7.276   -6.841   -6.815   -6.703
   -6.572   -6.441   -2.422   -2.398   -2.051   -1.925    3.415    5.135    5.715    6.143
            0.000000  0.200000  0.350000
  -16.928  -16.699  -16.538  -16.503   -7.505   -7.494   -7.232   -6.896   -6.815   -6.721
   -6.558   -6.451   -2.437   -2.415   -2.040   -1.945    3.645    5.029    5.846    6.312
            0.000000  0.200000  0.400000
  -16.892  -16.736  -16.533  -16.509   -7.500   -7.491   -7.183   -6.954   -6.808   -6.741
   -6.540   -6.465   -2.447   -2.430   -2.027   -1.964    3.891    4.857    6.004    6.428
            0.000000  0.200000  0.450000
  -16.853  -16.774  -16.527  -16.515   -7.496   -7.490   -7.129   -7.013   -6.796   -6.761
   -6.521   -6.482   -2.451   -2.442   -2.014   -1.982    4.145    4.641    6.172    6.431
            0.000000  0.200000 -0.500000
  -16.814  -16.814  -16.521  -16.521   -7.492   -7.492   -7.072   -7.072   -6.780   -6.780
   -6.501   -6.501   -2.449   -2.449   -1.999   -1.999    4.398    4.398    6.327    6.327
            0.000000  0.250000  0.250000
  -16.967  -16.651  -16.551  -16.499   -7.512   -7.496   -7.298   -6.860   -6.787   -6.689
   -6.579   -6.437   -2.422   -2.389   -2.054   -1.920    3.376    5.216    5.676    6.104
            0.000000  0.250000  0.300000
  -16.939  -16.670  -16.554  -16.505   -7.507   -7.494   -7.269   -6.893   -6.805   -6.701
   -6.565   -6.439   -2.435   -2.403   -2.044   -1.936    3.573    5.235    5.705    6.275
            0.000000  0.250000  0.350000
  -16.907  -16.697  -16.553  -16.511   -7.503   -7.492   -7.235   -6.940   -6.808   -6.715
   -6.547   -6.446   -2.445   -2.417   -2.033   -1.953    3.793    5.154    5.793    6.436
            0.000000  0.250000  0.400000
