 &plot nbnd=  20, nks=    91 /
  -17.343  -16.768  -16.734  -16.707   -7.637   -7.621   -7.579   -6.836   -6.822   -6.663
   -6.623   -6.542   -2.444   -2.405   -2.307   -1.832    2.524    5.682    5.828    5.934
           -0.083333  0.000000 -0.083333
  -17.337  -16.778  -16.735  -16.702   -7.637   -7.620   -7.564   -6.842   -6.821   -6.677
   -6.636   -6.529   -2.460   -2.419   -2.290   -1.838    2.573    5.664    5.851    5.980
           -0.100000  0.000000 -0.100000
  -17.329  -16.789  -16.737  -16.699   -7.635   -7.620   -7.549   -6.849   -6.820   -6.689
   -6.650   -6.518   -2.475   -2.435   -2.273   -1.845    2.632    5.649    5.877    6.030
           -0.116667  0.000000 -0.116667
  -17.320  -16.800  -16.739  -16.696   -7.632   -7.619   -7.533   -6.858   -6.819   -6.698
   -6.666   -6.508   -2.489   -2.452   -2.256   -1.853    2.700    5.636    5.904    6.084
           -0.133333  0.000000 -0.133333
  -17.310  -16.811  -16.741  -16.693   -7.629   -7.619   -7.516   -6.869   -6.819   -6.707
   -6.682   -6.499   -2.503   -2.470   -2.240   -1.862    2.777    5.625    5.930    6.142
           -0.150000  0.000000 -0.150000
  -17.299  -16.823  -16.743  -16.692   -7.625   -7.617   -7.499   -6.880   -6.821   -6.717
   -6.694   -6.491   -2.516   -2.489   -2.224   -1.872    2.861    5.615    5.954    6.204
           -0.166667  0.000000 -0.166667
  -17.286  -16.834  -16.745  -16.691   -7.622   -7.615   -7.482   -6.891   -6.826   -6.730
   -6.699   -6.485   -2.528   -2.507   -2.209   -1.883    2.953    5.607    5.974    6.271
           -0.183333  0.000000 -0.183333
  -17.272  -16.846  -16.748  -16.691   -7.621   -7.610   -7.465   -6.902   -6.836   -6.744
   -6.699   -6.479   -2.540   -2.524   -2.194   -1.894    3.052    5.601    5.990    6.341
           -0.200000  0.000000 -0.200000
  -17.258  -16.858  -16.751  -16.692   -7.620   -7.606   -7.449   -6.913   -6.852   -6.755
   -6.695   -6.475   -2.553   -2.538   -2.179   -1.906    3.156    5.594    5.999    6.414
           -0.216667  0.000000 -0.216667
  -17.242  -16.870  -16.754  -16.693   -7.620   -7.601   -7.433   -6.922   -6.872   -6.763
   -6.689   -6.473   -2.565   -2.550   -2.166   -1.917    3.265    5.589    6.000    6.491
           -0.233333  0.000000 -0.233333
  -17.226  -16.881  -16.757  -16.696   -7.620   -7.596   -7.418   -6.934   -6.893   -6.767
   -6.681   -6.471   -2.578   -2.560   -2.153   -1.929    3.379    5.583    5.995    6.569
           -0.250000  0.000000 -0.250000
  -17.209  -16.892  -16.760  -16.699   -7.620   -7.593   -7.405   -6.952   -6.908   -6.770
   -6.672   -6.471   -2.589   -2.568   -2.140   -1.941    3.497    5.577    5.981    6.648
           -0.266667  0.000000 -0.266667
  -17.192  -16.903  -16.763  -16.703   -7.620   -7.590   -7.392   -6.979   -6.913   -6.771
   -6.662   -6.471   -2.599   -2.575   -2.128   -1.952    3.619    5.570    5.960    6.726
           -0.283333  0.000000 -0.283333
  -17.174  -16.914  -16.766  -16.708   -7.620   -7.588   -7.381   -7.010   -6.911   -6.772
   -6.651   -6.473   -2.607   -2.581   -2.117   -1.964    3.743    5.562    5.932    6.797
           -0.300000  0.000000 -0.300000
  -17.155  -16.924  -16.770  -16.713   -7.619   -7.587   -7.371   -7.043   -6.906   -6.772
   -6.639   -6.477   -2.613   -2.587   -2.106   -1.974    3.870    5.554    5.898    6.840
           -0.316667  0.000000 -0.316667
  -17.137  -16.934  -16.773  -16.719   -7.619   -7.587   -7.362   -7.077   -6.897   -6.772
   -6.627   -6.481   -2.617   -2.591   -2.097   -1.984    4.000    5.545    5.859    6.809
           -0.333333  0.000000 -0.333333
  -17.118  -16.943  -16.776  -16.726   -7.618   -7.587   -7.354   -7.111   -6.886   -6.771
   -6.616   -6.486   -2.620   -2.595   -2.087   -1.994    4.131    5.535    5.816    6.728
           -0.350000  0.000000 -0.350000
  -17.100  -16.951  -16.779  -16.734   -7.617   -7.588   -7.347   -7.144   -6.873   -6.770
   -6.605   -6.492   -2.621   -2.599   -2.079   -2.002    4.264    5.525    5.772    6.627
           -0.366667  0.000000 -0.366667
  -17.082  -16.959  -16.782  -16.742   -7.616   -7.590   -7.342   -7.176   -6.858   -6.770
   -6.594   -6.499   -2.621   -2.601   -2.071   -2.010    4.398    5.514    5.727    6.515
           -0.383333  0.000000 -0.383333
  -17.064  -16.966  -16.784  -16.750   -7.614   -7.591   -7.337   -7.206   -6.842   -6.769
   -6.585   -6.507   -2.621   -2.604   -2.064   -2.017    4.533    5.504    5.684    6.398
           -0.400000  0.000000 -0.400000
  -17.047  -16.972  -16.786  -16.759   -7.611   -7.593   -7.333   -7.234   -6.827   -6.768
   -6.576   -6.515   -2.619   -2.606   -2.058   -2.023    4.669    5.495    5.642    6.275
           -0.416667  0.000000 -0.416667
  -17.032  -16.977  -16.788  -16.767   -7.609   -7.594   -7.330   -7.259   -6.811   -6.768
   -6.568   -6.523   -2.617   -2.607   -2.053   -2.029    4.806    5.487    5.604    6.149
           -0.433333  0.000000 -0.433333
  -17.018  -16.981  -16.790  -16.775   -7.606   -7.596   -7.327   -7.281   -6.797   -6.767
   -6.562   -6.531   -2.615   -2.609   -2.049   -2.033    4.942    5.481    5.570    6.020
           -0.450000  0.000000 -0.450000
  -17.006  -16.985  -16.791  -16.782   -7.603   -7.597   -7.325   -7.299   -6.784   -6.766
   -6.557   -6.539   -2.613   -2.610   -2.045   -2.036    5.079    5.477    5.541    5.889
           -0.466667  0.000000 -0.466667
  -16.997  -16.987  -16.792  -16.788   -7.601   -7.598   -7.324   -7.312   -6.774   -6.766
   -6.553   -6.545   -2.612   -2.610   -2.043   -2.039    5.215    5.476    5.518    5.756
           -0.483333  0.000000 -0.483333
  -16.991  -16.989  -16.793  -16.792   -7.599   -7.598   -7.323   -7.320   -6.768   -6.766
   -6.551   -6.549   -2.611   -2.611   -2.041   -2.040    5.352    5.480    5.500    5.622
           -0.500000  0.000000 -0.500000
  -16.989  -16.989  -16.793  -16.793   -7.598   -7.598   -7.323   -7.323   -6.766   -6.766
   -6.550   -6.550   -2.611   -2.611   -2.041   -2.041    5.486    5.486    5.489    5.489
           -0.487500  0.025000 -0.487500
  -16.990  -16.988  -16.793  -16.793   -7.600   -7.599   -7.326   -7.324   -6.764   -6.763
   -6.549   -6.548   -2.610   -2.610   -2.041   -2.041    5.385    5.480    5.495    5.587
           -0.475000  0.050000 -0.475000
  -16.992  -16.987  -16.794  -16.791   -7.604   -7.602   -7.334   -7.327   -6.761   -6.756
   -6.547   -6.543   -2.607   -2.606   -2.043   -2.041    5.280    5.472    5.502    5.681
           -0.462500  0.075000 -0.462500
  -16.996  -16.984  -16.795  -16.789   -7.610   -7.607   -7.347   -7.332   -6.755   -6.745
   -6.544   -6.534   -2.602   -2.600   -2.047   -2.042    5.176    5.466    5.509    5.768
           -0.450000  0.100000 -0.450000
  -17.000  -16.980  -16.796  -16.787   -7.619   -7.612   -7.364   -7.338   -6.749   -6.730
   -6.541   -6.522   -2.596   -2.592   -2.051   -2.043    5.075    5.461    5.517    5.845
           -0.437500  0.125000 -0.437500
  -17.006  -16.975  -16.797  -16.784   -7.628   -7.619   -7.384   -7.345   -6.741   -6.713
   -6.536   -6.507   -2.588   -2.581   -2.056   -2.044    4.978    5.457    5.525    5.911
           -0.425000  0.150000 -0.425000
  -17.012  -16.969  -16.799  -16.782   -7.639   -7.627   -7.405   -7.351   -6.734   -6.695
   -6.533   -6.491   -2.580   -2.570   -2.062   -2.046    4.887    5.457    5.536    5.963
           -0.412500  0.175000 -0.412500
  -17.017  -16.962  -16.802  -16.779   -7.649   -7.634   -7.426   -7.356   -6.728   -6.676
   -6.530   -6.475   -2.572   -2.558   -2.069   -2.048    4.803    5.459    5.551    5.998
           -0.400000  0.200000 -0.400000
  -17.023  -16.954  -16.805  -16.777   -7.658   -7.642   -7.447   -7.361   -6.722   -6.657
   -6.528   -6.459   -2.563   -2.545   -2.075   -2.050    4.729    5.464    5.570    6.014
           -0.387500  0.225000 -0.387500
  -17.028  -16.947  -16.808  -16.776   -7.665   -7.649   -7.467   -7.366   -6.717   -6.639
   -6.528   -6.444   -2.555   -2.533   -2.081   -2.052    4.665    5.473    5.594    6.009
           -0.375000  0.250000 -0.375000
  -17.032  -16.939  -16.812  -16.775   -7.671   -7.656   -7.484   -7.369   -6.713   -6.620
   -6.531   -6.432   -2.549   -2.522   -2.086   -2.054    4.613    5.487    5.625    5.984
           -0.362500  0.241667 -0.362500
  -17.046  -16.936  -16.809  -16.767   -7.667   -7.649   -7.474   -7.336   -6.737   -6.632
   -6.543   -6.431   -2.560   -2.530   -2.086   -2.045    4.524    5.508    5.678    6.063
           -0.350000  0.233333 -0.350000
  -17.061  -16.933  -16.805  -16.760   -7.663   -7.643   -7.464   -7.303   -6.760   -6.645
   -6.556   -6.430   -2.570   -2.537   -2.086   -2.036    4.433    5.528    5.731    6.143
           -0.337500  0.225000 -0.337500
  -17.076  -16.930  -16.802  -16.752   -7.659   -7.636   -7.456   -7.268   -6.782   -6.659
   -6.568   -6.430   -2.579   -2.543   -2.088   -2.027    4.340    5.547    5.784    6.223
           -0.325000  0.216667 -0.325000
  -17.091  -16.926  -16.798  -16.745   -7.656   -7.629   -7.448   -7.233   -6.803   -6.672
   -6.579   -6.431   -2.587   -2.548   -2.091   -2.018    4.245    5.564    5.835    6.303
           -0.312500  0.208333 -0.312500
  -17.106  -16.921  -16.795  -16.738   -7.652   -7.622   -7.441   -7.197   -6.823   -6.686
   -6.591   -6.431   -2.593   -2.553   -2.094   -2.009    4.149    5.579    5.883    6.379
           -0.300000  0.200000 -0.300000
  -17.121  -16.916  -16.791  -16.732   -7.648   -7.616   -7.436   -7.160   -6.842   -6.700
   -6.602   -6.433   -2.597   -2.556   -2.099   -2.000    4.052    5.591    5.927    6.451
           -0.287500  0.191667 -0.287500
  -17.137  -16.910  -16.788  -16.726   -7.645   -7.611   -7.431   -7.124   -6.859   -6.714
   -6.612   -6.434   -2.600   -2.558   -2.104   -1.990    3.955    5.601    5.967    6.512
           -0.275000  0.183333 -0.275000
  -17.152  -16.904  -16.784  -16.720   -7.642   -7.606   -7.429   -7.087   -6.873   -6.727
   -6.622   -6.436   -2.601   -2.559   -2.110   -1.981    3.857    5.610    6.000    6.556
           -0.262500  0.175000 -0.262500
  -17.167  -16.898  -16.780  -16.715   -7.639   -7.602   -7.428   -7.051   -6.885   -6.740
   -6.631   -6.438   -2.599   -2.560   -2.117   -1.971    3.759    5.616    6.026    6.578
           -0.250000  0.166667 -0.250000
  -17.182  -16.891  -16.777  -16.710   -7.636   -7.599   -7.428   -7.016   -6.895   -6.751
   -6.640   -6.440   -2.596   -2.559   -2.125   -1.961    3.662    5.621    6.046    6.575
           -0.237500  0.158333 -0.237500
  -17.197  -16.884  -16.773  -16.706   -7.634   -7.598   -7.431   -6.981   -6.902   -6.762
   -6.649   -6.443   -2.591   -2.557   -2.133   -1.951    3.565    5.624    6.058    6.554
           -0.225000  0.150000 -0.225000
  -17.211  -16.877  -16.769  -16.702   -7.632   -7.597   -7.435   -6.948   -6.905   -6.772
   -6.656   -6.447   -2.584   -2.555   -2.142   -1.941    3.470    5.626    6.063    6.521
           -0.212500  0.141667 -0.212500
  -17.225  -16.869  -16.766  -16.699   -7.630   -7.598   -7.440   -6.919   -6.903   -6.780
   -6.663   -6.451   -2.576   -2.551   -2.152   -1.931    3.376    5.628    6.061    6.480
           -0.200000  0.133333 -0.200000
  -17.239  -16.861  -16.763  -16.696   -7.628   -7.600   -7.448   -6.909   -6.880   -6.787
   -6.670   -6.455   -2.566   -2.546   -2.162   -1.921    3.284    5.628    6.054    6.436
           -0.187500  0.125000 -0.187500
  -17.252  -16.853  -16.759  -16.694   -7.626   -7.603   -7.456   -6.905   -6.853   -6.791
   -6.676   -6.459   -2.554   -2.540   -2.173   -1.911    3.195    5.629    6.042    6.389
           -0.175000  0.116667 -0.175000
  -17.264  -16.845  -16.756  -16.693   -7.625   -7.607   -7.466   -6.900   -6.830   -6.791
   -6.681   -6.465   -2.542   -2.533   -2.184   -1.901    3.108    5.629    6.025    6.342
           -0.162500  0.108333 -0.162500
  -17.276  -16.836  -16.753  -16.692   -7.624   -7.611   -7.477   -6.893   -6.820   -6.778
   -6.684   -6.470   -2.531   -2.523   -2.196   -1.891    3.025    5.630    6.005    6.294
           -0.150000  0.100000 -0.150000
  -17.287  -16.828  -16.750  -16.692   -7.624   -7.615   -7.489   -6.885   -6.818   -6.757
   -6.687   -6.477   -2.522   -2.509   -2.209   -1.882    2.945    5.632    5.983    6.246
           -0.137500  0.091667 -0.137500
  -17.297  -16.819  -16.748  -16.692   -7.624   -7.619   -7.502   -6.876   -6.820   -6.735
   -6.688   -6.484   -2.513   -2.494   -2.221   -1.873    2.870    5.635    5.959    6.199
           -0.125000  0.083333 -0.125000
  -17.307  -16.810  -16.745  -16.693   -7.626   -7.621   -7.514   -6.867   -6.821   -6.714
   -6.687   -6.491   -2.503   -2.479   -2.235   -1.865    2.799    5.639    5.934    6.152
           -0.112500  0.075000 -0.112500
  -17.316  -16.802  -16.743  -16.694   -7.629   -7.621   -7.527   -6.859   -6.823   -6.697
   -6.682   -6.499   -2.493   -2.463   -2.248   -1.857    2.734    5.644    5.910    6.107
           -0.100000  0.066667 -0.100000
  -17.324  -16.793  -16.741  -16.696   -7.632   -7.621   -7.540   -6.851   -6.824   -6.687
   -6.670   -6.508   -2.482   -2.448   -2.262   -1.850    2.673    5.651    5.887    6.063
           -0.087500  0.058333 -0.087500
  -17.331  -16.785  -16.739  -16.699   -7.635   -7.621   -7.553   -6.844   -6.824   -6.680
   -6.655   -6.518   -2.470   -2.433   -2.276   -1.844    2.619    5.660    5.864    6.021
           -0.075000  0.050000 -0.075000
  -17.337  -16.777  -16.737  -16.702   -7.636   -7.621   -7.565   -6.838   -6.825   -6.672
   -6.641   -6.528   -2.458   -2.419   -2.290   -1.838    2.571    5.670    5.844    5.981
           -0.062500  0.041667 -0.062500
  -17.342  -16.768  -16.735  -16.706   -7.636   -7.621   -7.577   -6.834   -6.825   -6.663
   -6.629   -6.539   -2.446   -2.407   -2.305   -1.833    2.530    5.683    5.826    5.942
           -0.050000  0.033333 -0.050000
  -17.347  -16.761  -16.734  -16.710   -7.636   -7.621   -7.588   -6.830   -6.825   -6.652
   -6.619   -6.550   -2.433   -2.397   -2.319   -1.829    2.496    5.698    5.811    5.906
           -0.037500  0.025000 -0.037500
  -17.350  -16.753  -16.733  -16.715   -7.634   -7.621   -7.598   -6.828   -6.826   -6.640
   -6.611   -6.562   -2.419   -2.389   -2.334   -1.826    2.469    5.716    5.799    5.871
           -0.025000  0.016667 -0.025000
  -17.352  -16.746  -16.733  -16.720   -7.631   -7.621   -7.607   -6.827   -6.826   -6.627
   -6.605   -6.575   -2.406   -2.382   -2.348   -1.824    2.449    5.736    5.790    5.839
           -0.012500  0.008333 -0.012500
  -17.354  -16.739  -16.732  -16.726   -7.627   -7.621   -7.614   -6.826   -6.826   -6.614
   -6.602   -6.588   -2.392   -2.379   -2.363   -1.822    2.438    5.758    5.784    5.810
            0.000000  0.000000  0.000000
  -17.354  -16.732  -16.732  -16.732   -7.621   -7.621   -7.621   -6.825   -6.825   -6.601
   -6.601   -6.601   -2.377   -2.377   -2.377   -1.822    2.434    5.783    5.783    5.783
